trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,shape_dist_traveled
802485847761,09:20:00,09:20:00,30215,7,"Loop",0,40317
802485847762,09:47:00,09:47:00,30216,18,"Midway",0,79784
802485847771,08:14:30,08:14:30,30215,7,"Loop",0,40317
802485847772,08:42:00,08:42:00,30216,18,"Midway",0,79784
802485847781,07:04:30,07:04:30,30215,7,"Loop",0,40317
802485847782,07:32:00,07:32:00,30216,18,"Midway",0,79784
802485847791,10:32:00,10:32:00,30215,7,"Loop",0,40317
802485847792,10:59:00,10:59:00,30216,18,"Midway",0,79784
802485847801,12:56:00,12:56:00,30215,7,"Loop",0,40317
802485847802,13:23:00,13:23:00,30216,18,"Midway",0,79784
802485847811,16:14:00,16:14:00,30215,7,"Loop",0,40317
802485847812,16:42:00,16:42:00,30216,18,"Midway",0,79784
802485847821,15:14:00,15:14:00,30215,7,"Loop",0,40317
802485847822,15:42:00,15:42:00,30216,18,"Midway",0,79784
802485847831,15:04:00,15:04:00,30215,7,"Loop",0,40317
802485847832,15:32:00,15:32:00,30216,18,"Midway",0,79784
802485847841,04:46:00,04:46:00,30215,7,"Loop",0,40317
802485847842,05:12:00,05:12:00,30216,18,"Midway",0,79784
802485847851,05:56:00,05:56:00,30215,7,"Loop",0,40317
802485847852,06:22:00,06:22:00,30216,18,"Midway",0,79784
802485847861,11:56:00,11:56:00,30215,7,"Loop",0,40317
802485847862,12:23:00,12:23:00,30216,18,"Midway",0,79784
802485847871,14:08:00,14:08:00,30215,7,"Loop",0,40317
802485847872,14:35:00,14:35:00,30216,18,"Midway",0,79784
802485847881,17:24:00,17:24:00,30215,7,"Loop",0,40317
802485847882,17:52:00,17:52:00,30216,18,"Midway",0,79784
802485847891,18:42:00,18:42:00,30215,7,"Loop",0,40317
802485847892,19:08:00,19:08:00,30216,18,"Midway",0,79784
802485847901,23:21:00,23:21:00,30215,7,"Loop",0,40317
802485847902,23:47:00,23:47:00,30216,18,"Midway",0,79784
802485847911,19:54:00,19:54:00,30215,7,"Loop",0,40317
802485847912,20:20:00,20:20:00,30216,18,"Midway",0,79784
802485847921,00:51:00,00:51:00,30215,7,"Loop",0,40317
802485847922,01:17:00,01:17:00,30216,18,"Midway",0,79784
802485847931,06:08:00,06:08:00,30215,7,"Loop",0,40317
802485847932,06:34:00,06:34:00,30216,18,"Midway",0,79784
802485847941,07:24:30,07:24:30,30215,7,"Loop",0,40317
802485847942,07:52:00,07:52:00,30216,18,"Midway",0,79784
802485847631,04:31:00,04:31:00,30215,7,"Loop",0,40317
802485847632,04:57:00,04:57:00,30216,18,"Midway",0,79784
802485847641,05:31:00,05:31:00,30215,7,"Loop",0,40317
802485847642,05:57:00,05:57:00,30216,18,"Midway",0,79784
802485847651,06:44:00,06:44:00,30215,7,"Loop",0,40317
802485847652,07:10:00,07:10:00,30216,18,"Midway",0,79784
802485847661,08:04:30,08:04:30,30215,7,"Loop",0,40317
802485847662,08:32:00,08:32:00,30216,18,"Midway",0,79784
802485847671,11:32:00,11:32:00,30215,7,"Loop",0,40317
802485847672,11:59:00,11:59:00,30216,18,"Midway",0,79784
802485847681,17:14:00,17:14:00,30215,7,"Loop",0,40317
802485847682,17:42:00,17:42:00,30216,18,"Midway",0,79784
802485847691,18:30:00,18:30:00,30215,7,"Loop",0,40317
802485847692,18:56:00,18:56:00,30216,18,"Midway",0,79784
802485847701,19:42:00,19:42:00,30215,7,"Loop",0,40317
802485847702,20:08:00,20:08:00,30216,18,"Midway",0,79784
802485847711,00:21:00,00:21:00,30215,7,"Loop",0,40317
802485847712,00:47:00,00:47:00,30216,18,"Midway",0,79784
802485847721,20:54:00,20:54:00,30215,7,"Loop",0,40317
802485847722,21:20:00,21:20:00,30216,18,"Midway",0,79784
802485847731,22:06:00,22:06:00,30215,7,"Loop",0,40317
802485847732,22:32:00,22:32:00,30216,18,"Midway",0,79784
802485847741,05:44:00,05:44:00,30215,7,"Loop",0,40317
802485847742,06:10:00,06:10:00,30216,18,"Midway",0,79784
802485847751,06:54:00,06:54:00,30215,7,"Loop",0,40317
802485847752,07:21:00,07:21:00,30216,18,"Midway",0,79784
802485847951,07:14:30,07:14:30,30215,7,"Loop",0,40317
802485847952,07:42:00,07:42:00,30216,18,"Midway",0,79784
802485847961,08:24:30,08:24:30,30215,7,"Loop",0,40317
802485847962,08:52:00,08:52:00,30216,18,"Midway",0,79784
802485847971,05:01:00,05:01:00,30215,7,"Loop",0,40317
802485847972,05:27:00,05:27:00,30216,18,"Midway",0,79784
802485847981,08:34:30,08:34:30,30215,7,"Loop",0,40317
802485847982,09:02:00,09:02:00,30216,18,"Midway",0,79784
802485847991,09:44:00,09:44:00,30215,7,"Loop",0,40317
802485847992,10:11:00,10:11:00,30216,18,"Midway",0,79784
802485848001,10:56:00,10:56:00,30215,7,"Loop",0,40317
802485848002,11:23:00,11:23:00,30216,18,"Midway",0,79784
802485848011,13:08:00,13:08:00,30215,7,"Loop",0,40317
802485848012,13:35:00,13:35:00,30216,18,"Midway",0,79784
802485848021,15:24:00,15:24:00,30215,7,"Loop",0,40317
802485848022,15:52:00,15:52:00,30216,18,"Midway",0,79784
802485848031,18:54:00,18:54:00,30215,7,"Loop",0,40317
802485848032,19:20:00,19:20:00,30216,18,"Midway",0,79784
802485848041,14:20:00,14:20:00,30215,7,"Loop",0,40317
802485848042,14:47:00,14:47:00,30216,18,"Midway",0,79784
802485848051,16:24:00,16:24:00,30215,7,"Loop",0,40317
802485848052,16:52:00,16:52:00,30216,18,"Midway",0,79784
802485848061,21:06:00,21:06:00,30215,7,"Loop",0,40317
802485848062,21:32:00,21:32:00,30216,18,"Midway",0,79784
802485848071,22:21:00,22:21:00,30215,7,"Loop",0,40317
802485848072,22:47:00,22:47:00,30216,18,"Midway",0,79784
802485848081,23:36:00,23:36:00,30215,7,"Loop",0,40317
802485848082,24:02:00,24:02:00,30216,18,"Midway",0,79784
802485848091,09:56:00,09:56:00,30215,7,"Loop",0,40317
802485848092,10:23:00,10:23:00,30216,18,"Midway",0,79784
802485848101,06:20:00,06:20:00,30215,7,"Loop",0,40317
802485848102,06:46:00,06:46:00,30216,18,"Midway",0,79784
802485848111,12:08:00,12:08:00,30215,7,"Loop",0,40317
802485848112,12:35:00,12:35:00,30216,18,"Midway",0,79784
802485848121,13:20:00,13:20:00,30215,7,"Loop",0,40317
802485848122,13:47:00,13:47:00,30216,18,"Midway",0,79784
802485848131,17:34:00,17:34:00,30215,7,"Loop",0,40317
802485848132,18:02:00,18:02:00,30216,18,"Midway",0,79784
802485848141,16:34:00,16:34:00,30215,7,"Loop",0,40317
802485848142,17:02:00,17:02:00,30216,18,"Midway",0,79784
802485848151,22:36:00,22:36:00,30215,7,"Loop",0,40317
802485848152,23:02:00,23:02:00,30216,18,"Midway",0,79784
802485848161,16:44:00,16:44:00,30215,7,"Loop",0,40317
802485848162,17:12:00,17:12:00,30216,18,"Midway",0,79784
802485848171,20:06:00,20:06:00,30215,7,"Loop",0,40317
802485848172,20:32:00,20:32:00,30216,18,"Midway",0,79784
802485848181,12:20:00,12:20:00,30215,7,"Loop",0,40317
802485848182,12:47:00,12:47:00,30216,18,"Midway",0,79784
802485848191,21:21:00,21:21:00,30215,7,"Loop",0,40317
802485848192,21:47:00,21:47:00,30216,18,"Midway",0,79784
802485848201,05:16:00,05:16:00,30215,7,"Loop",0,40317
802485848202,05:42:00,05:42:00,30216,18,"Midway",0,79784
802485848211,07:34:30,07:34:30,30215,7,"Loop",0,40317
802485848212,08:02:00,08:02:00,30216,18,"Midway",0,79784
802485848221,08:44:30,08:44:30,30215,7,"Loop",0,40317
802485848222,09:12:00,09:12:00,30216,18,"Midway",0,79784
802485848231,11:08:00,11:08:00,30215,7,"Loop",0,40317
802485848232,11:35:00,11:35:00,30216,18,"Midway",0,79784
802485848241,15:44:00,15:44:00,30215,7,"Loop",0,40317
802485848242,16:12:00,16:12:00,30216,18,"Midway",0,79784
802485848251,17:54:00,17:54:00,30215,7,"Loop",0,40317
802485848252,18:22:00,18:22:00,30216,18,"Midway",0,79784
802485848261,14:32:00,14:32:00,30215,7,"Loop",0,40317
802485848262,14:59:00,14:59:00,30216,18,"Midway",0,79784
802485848271,11:20:00,11:20:00,30215,7,"Loop",0,40317
802485848272,11:47:00,11:47:00,30216,18,"Midway",0,79784
802485848281,07:44:30,07:44:30,30215,7,"Loop",0,40317
802485848282,08:12:00,08:12:00,30216,18,"Midway",0,79784
802485848291,10:08:00,10:08:00,30215,7,"Loop",0,40317
802485848292,10:35:00,10:35:00,30216,18,"Midway",0,79784
802485848301,13:32:00,13:32:00,30215,7,"Loop",0,40317
802485848302,13:59:00,13:59:00,30216,18,"Midway",0,79784
802485848311,20:18:00,20:18:00,30215,7,"Loop",0,40317
802485848312,20:44:00,20:44:00,30216,18,"Midway",0,79784
802485848321,16:54:00,16:54:00,30215,7,"Loop",0,40317
802485848322,17:22:00,17:22:00,30216,18,"Midway",0,79784
802485848331,19:06:00,19:06:00,30215,7,"Loop",0,40317
802485848332,19:32:00,19:32:00,30216,18,"Midway",0,79784
802485848341,01:06:00,01:06:00,30215,7,"Loop",0,40317
802485848342,01:32:00,01:32:00,30216,18,"Midway",0,79784
802485848351,22:51:00,22:51:00,30215,7,"Loop",0,40317
802485848352,23:17:00,23:17:00,30216,18,"Midway",0,79784
802485848361,06:32:00,06:32:00,30215,7,"Loop",0,40317
802485848362,06:58:00,06:58:00,30216,18,"Midway",0,79784
802485848371,12:32:00,12:32:00,30215,7,"Loop",0,40317
802485848372,12:59:00,12:59:00,30216,18,"Midway",0,79784
802485848381,07:54:30,07:54:30,30215,7,"Loop",0,40317
802485848382,08:22:00,08:22:00,30216,18,"Midway",0,79784
802485848391,08:56:00,08:56:00,30215,7,"Loop",0,40317
802485848392,09:23:00,09:23:00,30216,18,"Midway",0,79784
802485848401,10:20:00,10:20:00,30215,7,"Loop",0,40317
802485848402,10:47:00,10:47:00,30216,18,"Midway",0,79784
802485848411,13:44:00,13:44:00,30215,7,"Loop",0,40317
802485848412,14:11:00,14:11:00,30216,18,"Midway",0,79784
802485848421,14:54:00,14:54:00,30215,7,"Loop",0,40317
802485848422,15:22:00,15:22:00,30216,18,"Midway",0,79784
802485848431,23:06:00,23:06:00,30215,7,"Loop",0,40317
802485848432,23:32:00,23:32:00,30216,18,"Midway",0,79784
802485848441,15:54:00,15:54:00,30215,7,"Loop",0,40317
802485848442,16:22:00,16:22:00,30216,18,"Midway",0,79784
802485848451,17:04:00,17:04:00,30215,7,"Loop",0,40317
802485848452,17:32:00,17:32:00,30216,18,"Midway",0,79784
802485848461,18:06:00,18:06:00,30215,7,"Loop",0,40317
802485848911,06:06:00,06:06:00,30215,7,"Loop",0,40317
812485848911,06:06:00,06:06:00,30215,7,"Loop",0,40317
812485848912,06:32:00,06:32:00,30216,18,"Midway",0,79784
802485848912,06:32:00,06:32:00,30216,18,"Midway",0,79784
812485848921,06:26:00,06:26:00,30215,7,"Loop",0,40317
802485848921,06:26:00,06:26:00,30215,7,"Loop",0,40317
802485848922,06:52:00,06:52:00,30216,18,"Midway",0,79784
812485848922,06:52:00,06:52:00,30216,18,"Midway",0,79784
812485848931,06:46:00,06:46:00,30215,7,"Loop",0,40317
802485848931,06:46:00,06:46:00,30215,7,"Loop",0,40317
802485848932,07:12:00,07:12:00,30216,18,"Midway",0,79784
812485848932,07:12:00,07:12:00,30216,18,"Midway",0,79784
802485848941,07:01:00,07:01:00,30215,7,"Loop",0,40317
812485848941,07:01:00,07:01:00,30215,7,"Loop",0,40317
802485848942,07:27:00,07:27:00,30216,18,"Midway",0,79784
812485848942,07:27:00,07:27:00,30216,18,"Midway",0,79784
802485848951,07:16:00,07:16:00,30215,7,"Loop",0,40317
812485848951,07:16:00,07:16:00,30215,7,"Loop",0,40317
812485848952,07:42:00,07:42:00,30216,18,"Midway",0,79784
802485848952,07:42:00,07:42:00,30216,18,"Midway",0,79784
812485848961,08:16:00,08:16:00,30215,7,"Loop",0,40317
802485848961,08:16:00,08:16:00,30215,7,"Loop",0,40317
812485848962,08:42:00,08:42:00,30216,18,"Midway",0,79784
802485848962,08:42:00,08:42:00,30216,18,"Midway",0,79784
812485848971,07:31:00,07:31:00,30215,7,"Loop",0,40317
802485848971,07:31:00,07:31:00,30215,7,"Loop",0,40317
802485848462,18:33:00,18:33:00,30216,18,"Midway",0,79784
802485848471,19:18:00,19:18:00,30215,7,"Loop",0,40317
802485848472,19:44:00,19:44:00,30216,18,"Midway",0,79784
802485848481,01:21:00,01:21:00,30215,7,"Loop",0,40317
802485848482,01:47:00,01:47:00,30216,18,"Midway",0,79784
802485848491,24:06:00,24:06:00,30215,7,"Loop",0,40317
802485848492,24:32:00,24:32:00,30216,18,"Midway",0,79784
802485848501,20:30:00,20:30:00,30215,7,"Loop",0,40317
802485848502,20:56:00,20:56:00,30216,18,"Midway",0,79784
802485848511,16:04:00,16:04:00,30215,7,"Loop",0,40317
802485848512,16:32:00,16:32:00,30216,18,"Midway",0,79784
802485848521,19:30:00,19:30:00,30215,7,"Loop",0,40317
802485848522,19:56:00,19:56:00,30216,18,"Midway",0,79784
802485848531,18:18:00,18:18:00,30215,7,"Loop",0,40317
802485848532,18:44:00,18:44:00,30216,18,"Midway",0,79784
802485848541,15:34:00,15:34:00,30215,7,"Loop",0,40317
802485848542,16:02:00,16:02:00,30216,18,"Midway",0,79784
802485848551,04:01:00,04:01:00,30215,7,"Loop",0,40317
802485848552,04:27:00,04:27:00,30216,18,"Midway",0,79784
802485848561,20:42:00,20:42:00,30215,7,"Loop",0,40317
802485848562,21:08:00,21:08:00,30216,18,"Midway",0,79784
802485848571,03:46:00,03:46:00,30215,7,"Loop",0,40317
802485848572,04:12:00,04:12:00,30216,18,"Midway",0,79784
802485848581,23:51:00,23:51:00,30215,7,"Loop",0,40317
802485848582,24:17:00,24:17:00,30216,18,"Midway",0,79784
802485848591,21:51:00,21:51:00,30215,7,"Loop",0,40317
802485848592,22:17:00,22:17:00,30216,18,"Midway",0,79784
802485848601,09:08:00,09:08:00,30215,7,"Loop",0,40317
802485848602,09:35:00,09:35:00,30216,18,"Midway",0,79784
802485848611,04:16:00,04:16:00,30215,7,"Loop",0,40317
802485848612,04:42:00,04:42:00,30216,18,"Midway",0,79784
802485848621,11:44:00,11:44:00,30215,7,"Loop",0,40317
802485848622,12:11:00,12:11:00,30216,18,"Midway",0,79784
802485848631,00:36:00,00:36:00,30215,7,"Loop",0,40317
802485848632,01:02:00,01:02:00,30216,18,"Midway",0,79784
802485848641,21:36:00,21:36:00,30215,7,"Loop",0,40317
802485848642,22:02:00,22:02:00,30216,18,"Midway",0,79784
802485848651,10:44:00,10:44:00,30215,7,"Loop",0,40317
802485848652,11:11:00,11:11:00,30216,18,"Midway",0,79784
802485848661,12:44:00,12:44:00,30215,7,"Loop",0,40317
802485848662,13:11:00,13:11:00,30216,18,"Midway",0,79784
802485848671,13:56:00,13:56:00,30215,7,"Loop",0,40317
802485848672,14:23:00,14:23:00,30216,18,"Midway",0,79784
802485848681,09:32:00,09:32:00,30215,7,"Loop",0,40317
802485848682,09:59:00,09:59:00,30216,18,"Midway",0,79784
802485848691,14:44:00,14:44:00,30215,7,"Loop",0,40317
802485848692,15:11:00,15:11:00,30216,18,"Midway",0,79784
802485848701,17:44:00,17:44:00,30215,7,"Loop",0,40317
802485848702,18:12:00,18:12:00,30216,18,"Midway",0,79784
802485848871,04:46:00,04:46:00,30215,7,"Loop",0,40317
812485848871,04:46:00,04:46:00,30215,7,"Loop",0,40317
812485848872,05:12:00,05:12:00,30216,18,"Midway",0,79784
802485848872,05:12:00,05:12:00,30216,18,"Midway",0,79784
802485848881,05:06:00,05:06:00,30215,7,"Loop",0,40317
812485848881,05:06:00,05:06:00,30215,7,"Loop",0,40317
812485848882,05:32:00,05:32:00,30216,18,"Midway",0,79784
802485848882,05:32:00,05:32:00,30216,18,"Midway",0,79784
812485848891,05:26:00,05:26:00,30215,7,"Loop",0,40317
802485848891,05:26:00,05:26:00,30215,7,"Loop",0,40317
802485848892,05:52:00,05:52:00,30216,18,"Midway",0,79784
812485848892,05:52:00,05:52:00,30216,18,"Midway",0,79784
812485848901,05:46:00,05:46:00,30215,7,"Loop",0,40317
802485848901,05:46:00,05:46:00,30215,7,"Loop",0,40317
812485848902,06:12:00,06:12:00,30216,18,"Midway",0,79784
802485848902,06:12:00,06:12:00,30216,18,"Midway",0,79784
802485848972,07:57:00,07:57:00,30216,18,"Midway",0,79784
812485848972,07:57:00,07:57:00,30216,18,"Midway",0,79784
802485848981,07:46:00,07:46:00,30215,7,"Loop",0,40317
812485848981,07:46:00,07:46:00,30215,7,"Loop",0,40317
812485848982,08:12:00,08:12:00,30216,18,"Midway",0,79784
802485848982,08:12:00,08:12:00,30216,18,"Midway",0,79784
812485848991,08:01:00,08:01:00,30215,7,"Loop",0,40317
802485848991,08:01:00,08:01:00,30215,7,"Loop",0,40317
802485848992,08:27:00,08:27:00,30216,18,"Midway",0,79784
812485848992,08:27:00,08:27:00,30216,18,"Midway",0,79784
812485849001,09:05:00,09:05:00,30215,7,"Loop",0,40317
802485849001,09:05:00,09:05:00,30215,7,"Loop",0,40317
802485849002,09:31:00,09:31:00,30216,18,"Midway",0,79784
812485849002,09:31:00,09:31:00,30216,18,"Midway",0,79784
812485849011,08:29:00,08:29:00,30215,7,"Loop",0,40317
802485849011,08:29:00,08:29:00,30215,7,"Loop",0,40317
812485849012,08:55:00,08:55:00,30216,18,"Midway",0,79784
802485849012,08:55:00,08:55:00,30216,18,"Midway",0,79784
802485849021,08:41:00,08:41:00,30215,7,"Loop",0,40317
812485849021,08:41:00,08:41:00,30215,7,"Loop",0,40317
812485849022,09:07:00,09:07:00,30216,18,"Midway",0,79784
802485849022,09:07:00,09:07:00,30216,18,"Midway",0,79784
812485849031,08:53:00,08:53:00,30215,7,"Loop",0,40317
802485849031,08:53:00,08:53:00,30215,7,"Loop",0,40317
812485849032,09:19:00,09:19:00,30216,18,"Midway",0,79784
802485849032,09:19:00,09:19:00,30216,18,"Midway",0,79784
812485849041,09:17:00,09:17:00,30215,7,"Loop",0,40317
802485849041,09:17:00,09:17:00,30215,7,"Loop",0,40317
802485849042,09:43:00,09:43:00,30216,18,"Midway",0,79784
812485849042,09:43:00,09:43:00,30216,18,"Midway",0,79784
802485849051,09:29:00,09:29:00,30215,7,"Loop",0,40317
812485849051,09:29:00,09:29:00,30215,7,"Loop",0,40317
812485849052,09:55:00,09:55:00,30216,18,"Midway",0,79784
802485849052,09:55:00,09:55:00,30216,18,"Midway",0,79784
812485849061,09:41:00,09:41:00,30215,7,"Loop",0,40317
802485849061,09:41:00,09:41:00,30215,7,"Loop",0,40317
802485849062,10:07:00,10:07:00,30216,18,"Midway",0,79784
812485849062,10:07:00,10:07:00,30216,18,"Midway",0,79784
802485849071,09:53:00,09:53:00,30215,7,"Loop",0,40317
812485849071,09:53:00,09:53:00,30215,7,"Loop",0,40317
812485849072,10:19:00,10:19:00,30216,18,"Midway",0,79784
802485849072,10:19:00,10:19:00,30216,18,"Midway",0,79784
802485849081,10:05:00,10:05:00,30215,7,"Loop",0,40317
812485849081,10:05:00,10:05:00,30215,7,"Loop",0,40317
802485849082,10:31:00,10:31:00,30216,18,"Midway",0,79784
812485849082,10:31:00,10:31:00,30216,18,"Midway",0,79784
812485849091,10:17:00,10:17:00,30215,7,"Loop",0,40317
802485849091,10:17:00,10:17:00,30215,7,"Loop",0,40317
802485849092,10:43:00,10:43:00,30216,18,"Midway",0,79784
812485849092,10:43:00,10:43:00,30216,18,"Midway",0,79784
812485849101,10:29:00,10:29:00,30215,7,"Loop",0,40317
802485849101,10:29:00,10:29:00,30215,7,"Loop",0,40317
802485849102,10:55:00,10:55:00,30216,18,"Midway",0,79784
812485849102,10:55:00,10:55:00,30216,18,"Midway",0,79784
812485849111,10:41:00,10:41:00,30215,7,"Loop",0,40317
802485849111,10:41:00,10:41:00,30215,7,"Loop",0,40317
812485849112,11:07:00,11:07:00,30216,18,"Midway",0,79784
802485849112,11:07:00,11:07:00,30216,18,"Midway",0,79784
812485849121,10:53:00,10:53:00,30215,7,"Loop",0,40317
802485849121,10:53:00,10:53:00,30215,7,"Loop",0,40317
802485849122,11:19:00,11:19:00,30216,18,"Midway",0,79784
812485849122,11:19:00,11:19:00,30216,18,"Midway",0,79784
802485849131,11:05:00,11:05:00,30215,7,"Loop",0,40317
812485849131,11:05:00,11:05:00,30215,7,"Loop",0,40317
802485849132,11:31:00,11:31:00,30216,18,"Midway",0,79784
812485849132,11:31:00,11:31:00,30216,18,"Midway",0,79784
812485849141,11:17:00,11:17:00,30215,7,"Loop",0,40317
802485849141,11:17:00,11:17:00,30215,7,"Loop",0,40317
812485849142,11:43:00,11:43:00,30216,18,"Midway",0,79784
802485849142,11:43:00,11:43:00,30216,18,"Midway",0,79784
802485849151,11:29:00,11:29:00,30215,7,"Loop",0,40317
812485849151,11:29:00,11:29:00,30215,7,"Loop",0,40317
812485849152,11:55:00,11:55:00,30216,18,"Midway",0,79784
802485849152,11:55:00,11:55:00,30216,18,"Midway",0,79784
812485849161,11:41:00,11:41:00,30215,7,"Loop",0,40317
802485849161,11:41:00,11:41:00,30215,7,"Loop",0,40317
802485849162,12:07:00,12:07:00,30216,18,"Midway",0,79784
812485849162,12:07:00,12:07:00,30216,18,"Midway",0,79784
802485849171,11:53:00,11:53:00,30215,7,"Loop",0,40317
812485849171,11:53:00,11:53:00,30215,7,"Loop",0,40317
812485849172,12:19:00,12:19:00,30216,18,"Midway",0,79784
802485849172,12:19:00,12:19:00,30216,18,"Midway",0,79784
812485849181,12:05:00,12:05:00,30215,7,"Loop",0,40317
802485849181,12:05:00,12:05:00,30215,7,"Loop",0,40317
802485849182,12:31:00,12:31:00,30216,18,"Midway",0,79784
812485849182,12:31:00,12:31:00,30216,18,"Midway",0,79784
812485849191,12:17:00,12:17:00,30215,7,"Loop",0,40317
802485849191,12:17:00,12:17:00,30215,7,"Loop",0,40317
812485849192,12:43:00,12:43:00,30216,18,"Midway",0,79784
802485849192,12:43:00,12:43:00,30216,18,"Midway",0,79784
812485849201,12:29:00,12:29:00,30215,7,"Loop",0,40317
802485849201,12:29:00,12:29:00,30215,7,"Loop",0,40317
812485849202,12:55:00,12:55:00,30216,18,"Midway",0,79784
802485849202,12:55:00,12:55:00,30216,18,"Midway",0,79784
812485849211,12:41:00,12:41:00,30215,7,"Loop",0,40317
802485849211,12:41:00,12:41:00,30215,7,"Loop",0,40317
812485849212,13:07:00,13:07:00,30216,18,"Midway",0,79784
802485849212,13:07:00,13:07:00,30216,18,"Midway",0,79784
812485849221,12:53:00,12:53:00,30215,7,"Loop",0,40317
802485849221,12:53:00,12:53:00,30215,7,"Loop",0,40317
812485849222,13:19:00,13:19:00,30216,18,"Midway",0,79784
802485849222,13:19:00,13:19:00,30216,18,"Midway",0,79784
802485849391,16:41:00,16:41:00,30215,7,"Loop",0,40317
812485849391,16:41:00,16:41:00,30215,7,"Loop",0,40317
812485849392,17:07:00,17:07:00,30216,18,"Midway",0,79784
802485849392,17:07:00,17:07:00,30216,18,"Midway",0,79784
802485849401,16:53:00,16:53:00,30215,7,"Loop",0,40317
812485849401,16:53:00,16:53:00,30215,7,"Loop",0,40317
812485849402,17:19:00,17:19:00,30216,18,"Midway",0,79784
802485849402,17:19:00,17:19:00,30216,18,"Midway",0,79784
802485849411,16:05:00,16:05:00,30215,7,"Loop",0,40317
812485849411,16:05:00,16:05:00,30215,7,"Loop",0,40317
812485849412,16:31:00,16:31:00,30216,18,"Midway",0,79784
802485849412,16:31:00,16:31:00,30216,18,"Midway",0,79784
802485849421,16:17:00,16:17:00,30215,7,"Loop",0,40317
812485849421,16:17:00,16:17:00,30215,7,"Loop",0,40317
812485849422,16:43:00,16:43:00,30216,18,"Midway",0,79784
802485849422,16:43:00,16:43:00,30216,18,"Midway",0,79784
812485849431,16:29:00,16:29:00,30215,7,"Loop",0,40317
802485849431,16:29:00,16:29:00,30215,7,"Loop",0,40317
812485849432,16:55:00,16:55:00,30216,18,"Midway",0,79784
802485849432,16:55:00,16:55:00,30216,18,"Midway",0,79784
802485849441,18:17:00,18:17:00,30215,7,"Loop",0,40317
812485849441,18:17:00,18:17:00,30215,7,"Loop",0,40317
812485849442,18:43:00,18:43:00,30216,18,"Midway",0,79784
802485849442,18:43:00,18:43:00,30216,18,"Midway",0,79784
812485849451,17:17:00,17:17:00,30215,7,"Loop",0,40317
802485849451,17:17:00,17:17:00,30215,7,"Loop",0,40317
812485849231,13:05:00,13:05:00,30215,7,"Loop",0,40317
802485849231,13:05:00,13:05:00,30215,7,"Loop",0,40317
802485849232,13:31:00,13:31:00,30216,18,"Midway",0,79784
812485849232,13:31:00,13:31:00,30216,18,"Midway",0,79784
802485849241,13:41:00,13:41:00,30215,7,"Loop",0,40317
812485849241,13:41:00,13:41:00,30215,7,"Loop",0,40317
812485849242,14:07:00,14:07:00,30216,18,"Midway",0,79784
802485849242,14:07:00,14:07:00,30216,18,"Midway",0,79784
812485849251,14:05:00,14:05:00,30215,7,"Loop",0,40317
802485849251,14:05:00,14:05:00,30215,7,"Loop",0,40317
802485849252,14:31:00,14:31:00,30216,18,"Midway",0,79784
812485849252,14:31:00,14:31:00,30216,18,"Midway",0,79784
802485849261,13:53:00,13:53:00,30215,7,"Loop",0,40317
812485849261,13:53:00,13:53:00,30215,7,"Loop",0,40317
812485849262,14:19:00,14:19:00,30216,18,"Midway",0,79784
802485849262,14:19:00,14:19:00,30216,18,"Midway",0,79784
812485849271,13:17:00,13:17:00,30215,7,"Loop",0,40317
802485849271,13:17:00,13:17:00,30215,7,"Loop",0,40317
802485849272,13:43:00,13:43:00,30216,18,"Midway",0,79784
812485849272,13:43:00,13:43:00,30216,18,"Midway",0,79784
812485849281,13:29:00,13:29:00,30215,7,"Loop",0,40317
802485849281,13:29:00,13:29:00,30215,7,"Loop",0,40317
812485849282,13:55:00,13:55:00,30216,18,"Midway",0,79784
802485849282,13:55:00,13:55:00,30216,18,"Midway",0,79784
802485849291,14:29:00,14:29:00,30215,7,"Loop",0,40317
812485849291,14:29:00,14:29:00,30215,7,"Loop",0,40317
812485849292,14:55:00,14:55:00,30216,18,"Midway",0,79784
802485849292,14:55:00,14:55:00,30216,18,"Midway",0,79784
812485849301,15:05:00,15:05:00,30215,7,"Loop",0,40317
802485849301,15:05:00,15:05:00,30215,7,"Loop",0,40317
812485849302,15:31:00,15:31:00,30216,18,"Midway",0,79784
802485849302,15:31:00,15:31:00,30216,18,"Midway",0,79784
812485849311,14:53:00,14:53:00,30215,7,"Loop",0,40317
802485849311,14:53:00,14:53:00,30215,7,"Loop",0,40317
812485849312,15:19:00,15:19:00,30216,18,"Midway",0,79784
802485849312,15:19:00,15:19:00,30216,18,"Midway",0,79784
812485849321,14:17:00,14:17:00,30215,7,"Loop",0,40317
802485849321,14:17:00,14:17:00,30215,7,"Loop",0,40317
812485849322,14:43:00,14:43:00,30216,18,"Midway",0,79784
802485849322,14:43:00,14:43:00,30216,18,"Midway",0,79784
802485849331,14:41:00,14:41:00,30215,7,"Loop",0,40317
812485849331,14:41:00,14:41:00,30215,7,"Loop",0,40317
802485849332,15:07:00,15:07:00,30216,18,"Midway",0,79784
812485849332,15:07:00,15:07:00,30216,18,"Midway",0,79784
812485849341,15:29:00,15:29:00,30215,7,"Loop",0,40317
802485849341,15:29:00,15:29:00,30215,7,"Loop",0,40317
812485849342,15:55:00,15:55:00,30216,18,"Midway",0,79784
802485849342,15:55:00,15:55:00,30216,18,"Midway",0,79784
802485849351,15:41:00,15:41:00,30215,7,"Loop",0,40317
